"model_name","parent_class_id","parent_id","parent_name","collection_id","collection_name","category_id","category_name","category_rank","child_id","child_name","property_id","property_name","band_id","timeslice_name","sample_name","_date","period_id","value","unit_id","unit_name","interval_id","phase_id","phase_name"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","302","Offtake","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","576.39502284201","18","GBtu","2","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","302","Offtake","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","590.52525632032","18","GBtu","3","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","302","Offtake","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","462.33341255055","18","GBtu","4","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","302","Offtake","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","394.74836173673","18","GBtu","5","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","302","Offtake","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","330.04834814435","18","GBtu","6","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","302","Offtake","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","278.28035436239","18","GBtu","7","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","302","Offtake","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","254.75599017374","18","GBtu","8","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","302","Offtake","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","315.55752859099","18","GBtu","9","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","302","Offtake","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","358.75169978674","18","GBtu","10","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","302","Offtake","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","861.08821743406","18","GBtu","11","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","302","Offtake","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","606.54837822226","18","GBtu","12","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","312","Cost","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","0","34","$000","1","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","312","Cost","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","0","34","$000","2","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","312","Cost","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","0","34","$000","3","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","312","Cost","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","0","34","$000","4","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","312","Cost","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","0","34","$000","5","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","312","Cost","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","0","34","$000","6","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","312","Cost","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","0","34","$000","7","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","312","Cost","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","0","34","$000","8","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","312","Cost","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","0","34","$000","9","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","312","Cost","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","0","34","$000","10","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","312","Cost","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","0","34","$000","11","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","172","Wind","312","Cost","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","0","34","$000","12","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","176","1","968","Load","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","1153.398332669","2","GWh","1","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","176","1","968","Load","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","1038.787850451","2","GWh","2","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","176","1","968","Load","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","1112.846420947","2","GWh","3","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","176","1","968","Load","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","1137.095185564","2","GWh","4","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","176","1","968","Load","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","1444.769299467","2","GWh","5","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","176","1","968","Load","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","1693.023715127","2","GWh","6","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","176","1","968","Load","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","1962.302919304","2","GWh","7","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","176","1","968","Load","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","1896.57241401","2","GWh","8","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","176","1","968","Load","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","1589.586853889","2","GWh","9","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","176","1","968","Load","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","1272.097817727","2","GWh","10","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","176","1","968","Load","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","1069.255186568","2","GWh","11","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","176","1","968","Load","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","1128.425435169","2","GWh","12","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","177","2","968","Load","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","1344.722065799","2","GWh","1","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","177","2","968","Load","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","1169.893130465","2","GWh","2","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","177","2","968","Load","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","1211.472666348","2","GWh","3","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","177","2","968","Load","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","1219.46974816","2","GWh","4","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","177","2","968","Load","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","1566.950669778","2","GWh","5","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","177","2","968","Load","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","1802.942516693","2","GWh","6","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","177","2","968","Load","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","2253.879141716","2","GWh","7","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","177","2","968","Load","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","2126.476825815","2","GWh","8","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","177","2","968","Load","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","1705.696338625","2","GWh","9","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","177","2","968","Load","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","1374.782145398","2","GWh","10","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","177","2","968","Load","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","1230.351360452","2","GWh","11","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","177","2","968","Load","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","1333.864618668","2","GWh","12","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","178","3","968","Load","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","1641.232622332","2","GWh","1","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","178","3","968","Load","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","1522.849972698","2","GWh","2","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","178","3","968","Load","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","1614.492063003","2","GWh","3","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","178","3","968","Load","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","1558.273629869","2","GWh","4","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","178","3","968","Load","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","1646.80742019","2","GWh","5","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","178","3","968","Load","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","1653.791222861","2","GWh","6","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","178","3","968","Load","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","1874.735564353","2","GWh","7","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","178","3","968","Load","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","1919.429356949","2","GWh","8","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","178","3","968","Load","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","1755.488759701","2","GWh","9","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","178","3","968","Load","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","1685.846971043","2","GWh","10","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","178","3","968","Load","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","1573.553062627","2","GWh","11","4","ST Schedule"
"Year DA","1","1","System","32","Region","26","-","0","178","3","968","Load","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","1603.566570095","2","GWh","12","4","ST Schedule"
"Year DA","0","0","","1","Generator","4","Coal/Steam","1","0","","1","Generation","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","784.91223746001","2","GWh","1","4","ST Schedule"
"Year DA","0","0","","1","Generator","4","Coal/Steam","1","0","","1","Generation","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","698.47653676338","2","GWh","2","4","ST Schedule"
"Year DA","0","0","","1","Generator","4","Coal/Steam","1","0","","1","Generation","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","725.99728752588","2","GWh","3","4","ST Schedule"
"Year DA","0","0","","1","Generator","4","Coal/Steam","1","0","","1","Generation","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","863.58721948663","2","GWh","4","4","ST Schedule"
"Year DA","0","0","","1","Generator","4","Coal/Steam","1","0","","1","Generation","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","1197.02511203373","2","GWh","5","4","ST Schedule"
"Year DA","0","0","","1","Generator","4","Coal/Steam","1","0","","1","Generation","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","1452.3702133978","2","GWh","6","4","ST Schedule"
"Year DA","0","0","","1","Generator","4","Coal/Steam","1","0","","1","Generation","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","1747.47671982494","2","GWh","7","4","ST Schedule"
"Year DA","0","0","","1","Generator","4","Coal/Steam","1","0","","1","Generation","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","1692.50779221332","2","GWh","8","4","ST Schedule"
"Year DA","0","0","","1","Generator","4","Coal/Steam","1","0","","1","Generation","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","1392.33110949907","2","GWh","9","4","ST Schedule"
"Year DA","0","0","","1","Generator","4","Coal/Steam","1","0","","1","Generation","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","1087.21556604559","2","GWh","10","4","ST Schedule"
"Year DA","0","0","","1","Generator","4","Coal/Steam","1","0","","1","Generation","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","716.06235493749","2","GWh","11","4","ST Schedule"
"Year DA","0","0","","1","Generator","4","Coal/Steam","1","0","","1","Generation","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","829.40181296696","2","GWh","12","4","ST Schedule"
"Year DA","0","0","","1","Generator","5","Hydro","2","0","","1","Generation","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","648.80574954469","2","GWh","1","4","ST Schedule"
"Year DA","0","0","","1","Generator","5","Hydro","2","0","","1","Generation","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","590.24974353742","2","GWh","2","4","ST Schedule"
"Year DA","0","0","","1","Generator","5","Hydro","2","0","","1","Generation","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","609.98696102986","2","GWh","3","4","ST Schedule"
"Year DA","0","0","","1","Generator","5","Hydro","2","0","","1","Generation","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","590.2460537731","2","GWh","4","4","ST Schedule"
"Year DA","0","0","","1","Generator","5","Hydro","2","0","","1","Generation","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","600.01830873943","2","GWh","5","4","ST Schedule"
"Year DA","0","0","","1","Generator","5","Hydro","2","0","","1","Generation","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","596.75030570346","2","GWh","6","4","ST Schedule"
"Year DA","0","0","","1","Generator","5","Hydro","2","0","","1","Generation","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","663.18573560015","2","GWh","7","4","ST Schedule"
"Year DA","0","0","","1","Generator","5","Hydro","2","0","","1","Generation","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","639.50873609346","2","GWh","8","4","ST Schedule"
"Year DA","0","0","","1","Generator","5","Hydro","2","0","","1","Generation","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","611.37124395849","2","GWh","9","4","ST Schedule"
"Year DA","0","0","","1","Generator","5","Hydro","2","0","","1","Generation","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","608.10556872157","2","GWh","10","4","ST Schedule"
"Year DA","0","0","","1","Generator","5","Hydro","2","0","","1","Generation","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","617.68890467083","2","GWh","11","4","ST Schedule"
"Year DA","0","0","","1","Generator","5","Hydro","2","0","","1","Generation","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","636.07750870208","2","GWh","12","4","ST Schedule"
"Year DA","0","0","","1","Generator","6","NG/CC","3","0","","1","Generation","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","586.6415372336","2","GWh","1","4","ST Schedule"
"Year DA","0","0","","1","Generator","6","NG/CC","3","0","","1","Generation","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","686.99268760751","2","GWh","2","4","ST Schedule"
"Year DA","0","0","","1","Generator","6","NG/CC","3","0","","1","Generation","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","744.60421672873","2","GWh","3","4","ST Schedule"
"Year DA","0","0","","1","Generator","6","NG/CC","3","0","","1","Generation","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","734.08283210848","2","GWh","4","4","ST Schedule"
"Year DA","0","0","","1","Generator","6","NG/CC","3","0","","1","Generation","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","820.14569067901","2","GWh","5","4","ST Schedule"
"Year DA","0","0","","1","Generator","6","NG/CC","3","0","","1","Generation","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","984.99269665435","2","GWh","6","4","ST Schedule"
"Year DA","0","0","","1","Generator","6","NG/CC","3","0","","1","Generation","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","1301.20613209292","2","GWh","7","4","ST Schedule"
"Year DA","0","0","","1","Generator","6","NG/CC","3","0","","1","Generation","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","1340.14845234428","2","GWh","8","4","ST Schedule"
"Year DA","0","0","","1","Generator","6","NG/CC","3","0","","1","Generation","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","920.21402511014","2","GWh","9","4","ST Schedule"
"Year DA","0","0","","1","Generator","6","NG/CC","3","0","","1","Generation","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","866.33947572136","2","GWh","10","4","ST Schedule"
"Year DA","0","0","","1","Generator","6","NG/CC","3","0","","1","Generation","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","577.27070331276","2","GWh","11","4","ST Schedule"
"Year DA","0","0","","1","Generator","6","NG/CC","3","0","","1","Generation","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","794.43217347139","2","GWh","12","4","ST Schedule"
"Year DA","0","0","","1","Generator","7","NG/CT","4","0","","1","Generation","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","71.36079082007","2","GWh","1","4","ST Schedule"
"Year DA","0","0","","1","Generator","7","NG/CT","4","0","","1","Generation","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","112.20043649242","2","GWh","2","4","ST Schedule"
"Year DA","0","0","","1","Generator","7","NG/CT","4","0","","1","Generation","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","125.01986471796","2","GWh","3","4","ST Schedule"
"Year DA","0","0","","1","Generator","7","NG/CT","4","0","","1","Generation","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","130.30941907347","2","GWh","4","4","ST Schedule"
"Year DA","0","0","","1","Generator","7","NG/CT","4","0","","1","Generation","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","134.82676255321","2","GWh","5","4","ST Schedule"
"Year DA","0","0","","1","Generator","7","NG/CT","4","0","","1","Generation","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","164.50210655383","2","GWh","6","4","ST Schedule"
"Year DA","0","0","","1","Generator","7","NG/CT","4","0","","1","Generation","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","276.07725273617","2","GWh","7","4","ST Schedule"
"Year DA","0","0","","1","Generator","7","NG/CT","4","0","","1","Generation","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","309.62803525684","2","GWh","8","4","ST Schedule"
"Year DA","0","0","","1","Generator","7","NG/CT","4","0","","1","Generation","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","148.65630822558","2","GWh","9","4","ST Schedule"
"Year DA","0","0","","1","Generator","7","NG/CT","4","0","","1","Generation","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","161.21154867697","2","GWh","10","4","ST Schedule"
"Year DA","0","0","","1","Generator","7","NG/CT","4","0","","1","Generation","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","71.40943563443","2","GWh","11","4","ST Schedule"
"Year DA","0","0","","1","Generator","7","NG/CT","4","0","","1","Generation","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","107.99947980519","2","GWh","12","4","ST Schedule"
"Year DA","0","0","","1","Generator","8","Nuclear","5","0","","1","Generation","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","617.1996194769","2","GWh","1","4","ST Schedule"
"Year DA","0","0","","1","Generator","8","Nuclear","5","0","","1","Generation","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","608.05643630872","2","GWh","2","4","ST Schedule"
"Year DA","0","0","","1","Generator","8","Nuclear","5","0","","1","Generation","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","673.41285214426","2","GWh","3","4","ST Schedule"
"Year DA","0","0","","1","Generator","8","Nuclear","5","0","","1","Generation","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","623.55604703564","2","GWh","4","4","ST Schedule"
"Year DA","0","0","","1","Generator","8","Nuclear","5","0","","1","Generation","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","876.62252861263","2","GWh","5","4","ST Schedule"
"Year DA","0","0","","1","Generator","8","Nuclear","5","0","","1","Generation","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","1003.60347745491","2","GWh","6","4","ST Schedule"
"Year DA","0","0","","1","Generator","8","Nuclear","5","0","","1","Generation","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","1233.79848592504","2","GWh","7","4","ST Schedule"
"Year DA","0","0","","1","Generator","8","Nuclear","5","0","","1","Generation","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","1117.55218043657","2","GWh","8","4","ST Schedule"
"Year DA","0","0","","1","Generator","8","Nuclear","5","0","","1","Generation","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","1109.75807571436","2","GWh","9","4","ST Schedule"
"Year DA","0","0","","1","Generator","8","Nuclear","5","0","","1","Generation","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","746.81261317048","2","GWh","10","4","ST Schedule"
"Year DA","0","0","","1","Generator","8","Nuclear","5","0","","1","Generation","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","602.8730208384","2","GWh","11","4","ST Schedule"
"Year DA","0","0","","1","Generator","8","Nuclear","5","0","","1","Generation","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","681.88220517028","2","GWh","12","4","ST Schedule"
"Year DA","0","0","","1","Generator","9","Oil/CT","6","0","","1","Generation","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","0.01182329556","2","GWh","1","4","ST Schedule"
"Year DA","0","0","","1","Generator","9","Oil/CT","6","0","","1","Generation","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","0.06342300719","2","GWh","2","4","ST Schedule"
"Year DA","0","0","","1","Generator","9","Oil/CT","6","0","","1","Generation","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","0.0635","2","GWh","3","4","ST Schedule"
"Year DA","0","0","","1","Generator","9","Oil/CT","6","0","","1","Generation","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","0.88939999999","2","GWh","4","4","ST Schedule"
"Year DA","0","0","","1","Generator","9","Oil/CT","6","0","","1","Generation","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","0.17997635223","2","GWh","5","4","ST Schedule"
"Year DA","0","0","","1","Generator","9","Oil/CT","6","0","","1","Generation","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","1.25589455852","2","GWh","6","4","ST Schedule"
"Year DA","0","0","","1","Generator","9","Oil/CT","6","0","","1","Generation","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","5.27174353695","2","GWh","7","4","ST Schedule"
"Year DA","0","0","","1","Generator","9","Oil/CT","6","0","","1","Generation","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","7.8539995721","2","GWh","8","4","ST Schedule"
"Year DA","0","0","","1","Generator","9","Oil/CT","6","0","","1","Generation","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","0.98399324844","2","GWh","9","4","ST Schedule"
"Year DA","0","0","","1","Generator","9","Oil/CT","6","0","","1","Generation","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","1.12019983543","2","GWh","10","4","ST Schedule"
"Year DA","0","0","","1","Generator","9","Oil/CT","6","0","","1","Generation","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","0.008","2","GWh","11","4","ST Schedule"
"Year DA","0","0","","1","Generator","9","Oil/CT","6","0","","1","Generation","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","0","2","GWh","12","4","ST Schedule"
"Year DA","0","0","","1","Generator","10","Oil/Steam","7","0","","1","Generation","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","0.026","2","GWh","1","4","ST Schedule"
"Year DA","0","0","","1","Generator","10","Oil/Steam","7","0","","1","Generation","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","0","2","GWh","2","4","ST Schedule"
"Year DA","0","0","","1","Generator","10","Oil/Steam","7","0","","1","Generation","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","0","2","GWh","3","4","ST Schedule"
"Year DA","0","0","","1","Generator","10","Oil/Steam","7","0","","1","Generation","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","0","2","GWh","4","4","ST Schedule"
"Year DA","0","0","","1","Generator","10","Oil/Steam","7","0","","1","Generation","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","0.04","2","GWh","5","4","ST Schedule"
"Year DA","0","0","","1","Generator","10","Oil/Steam","7","0","","1","Generation","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","0.02314776727","2","GWh","6","4","ST Schedule"
"Year DA","0","0","","1","Generator","10","Oil/Steam","7","0","","1","Generation","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","1.04125130935","2","GWh","7","4","ST Schedule"
"Year DA","0","0","","1","Generator","10","Oil/Steam","7","0","","1","Generation","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","3.11978902024","2","GWh","8","4","ST Schedule"
"Year DA","0","0","","1","Generator","10","Oil/Steam","7","0","","1","Generation","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","0.09245","2","GWh","9","4","ST Schedule"
"Year DA","0","0","","1","Generator","10","Oil/Steam","7","0","","1","Generation","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","0.1199","2","GWh","10","4","ST Schedule"
"Year DA","0","0","","1","Generator","10","Oil/Steam","7","0","","1","Generation","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","0","2","GWh","11","4","ST Schedule"
"Year DA","0","0","","1","Generator","10","Oil/Steam","7","0","","1","Generation","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","0","2","GWh","12","4","ST Schedule"
"Year DA","0","0","","1","Generator","11","PV","8","0","","1","Generation","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","289.9076187152","2","GWh","1","4","ST Schedule"
"Year DA","0","0","","1","Generator","11","PV","8","0","","1","Generation","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","305.61476706138","2","GWh","2","4","ST Schedule"
"Year DA","0","0","","1","Generator","11","PV","8","0","","1","Generation","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","324.22341965176","2","GWh","3","4","ST Schedule"
"Year DA","0","0","","1","Generator","11","PV","8","0","","1","Generation","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","364.56691387452","2","GWh","4","4","ST Schedule"
"Year DA","0","0","","1","Generator","11","PV","8","0","","1","Generation","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","418.4768533502","2","GWh","5","4","ST Schedule"
"Year DA","0","0","","1","Generator","11","PV","8","0","","1","Generation","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","399.52760677255","2","GWh","6","4","ST Schedule"
"Year DA","0","0","","1","Generator","11","PV","8","0","","1","Generation","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","371.53031469659","2","GWh","7","4","ST Schedule"
"Year DA","0","0","","1","Generator","11","PV","8","0","","1","Generation","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","382.1264688697","2","GWh","8","4","ST Schedule"
"Year DA","0","0","","1","Generator","11","PV","8","0","","1","Generation","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","359.89882994514","2","GWh","9","4","ST Schedule"
"Year DA","0","0","","1","Generator","11","PV","8","0","","1","Generation","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","338.44415852182","2","GWh","10","4","ST Schedule"
"Year DA","0","0","","1","Generator","11","PV","8","0","","1","Generation","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","275.93806667194","2","GWh","11","4","ST Schedule"
"Year DA","0","0","","1","Generator","11","PV","8","0","","1","Generation","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","268.03501744232","2","GWh","12","4","ST Schedule"
"Year DA","0","0","","1","Generator","12","RTPV","9","0","","1","Generation","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","153.17244322434","2","GWh","1","4","ST Schedule"
